category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
1855	GO:0009584	1.00000000003572	0.890502093512958	0	3	detection of visible light	BP
1856	GO:0009585	1.00000000003572	0.890502093512958	0	3	red, far-red light phototransduction	BP
1872	GO:0009881	1.00000000003572	0.890502093512958	0	3	photoreceptor activity	MF
2295	GO:0017006	1.00000000003572	0.890502093512958	0	3	protein-tetrapyrrole linkage	BP
2352	GO:0018298	1.00000000003572	0.890502093512958	0	3	protein-chromophore linkage	BP
654	GO:0004620	1.00000000003608	0.822328305142105	0	7	phospholipase activity	MF
195	GO:0003865	1.00000000003609	0.954576808666699	0	3	3-oxo-5-alpha-steroid 4-dehydrogenase activity	MF
1727	GO:0009039	1.00000000003632	0.92098705449226	0	1	urease activity	MF
2902	GO:0043419	1.00000000003632	0.92098705449226	0	1	urea catabolic process	BP
977	GO:0005835	1.00000000003638	0.948601458271482	0	1	fatty acid synthase complex	CC
2519	GO:0019318	1.00000000003663	0.939053066521311	0	1	hexose metabolic process	BP
1389	GO:0008144	1.00000000003679	0.821929954902805	0	7	drug binding	MF
3131	GO:0050220	1.00000000003691	0.976080829193125	0	1	prostaglandin-E synthase activity	MF
1253	GO:0006740	1.00000000003706	0.981036336436529	0	1	NADPH regeneration	BP
3257	GO:0070967	1.00000000003706	0.981036336436529	0	1	coenzyme F420 binding	MF
486	GO:0004352	1.00000000003717	0.924400168621346	0	1	glutamate dehydrogenase (NAD+) activity	MF
2546	GO:0019551	1.00000000003717	0.924400168621346	0	1	glutamate catabolic process to 2-oxoglutarate	BP
2947	GO:0045255	1.00000000003726	0.944708866057955	0	1	NA	NA
1709	GO:0009000	1.00000000003752	0.967371588828614	0	1	selenocysteine lyase activity	MF
2666	GO:0030604	1.0000000000376	0.935627673840568	0	1	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity	MF
1667	GO:0008903	1.00000000003781	0.98377824879822	0	1	hydroxypyruvate isomerase activity	MF
116	GO:0001614	1.00000000003792	0.958792898096903	0	1	purinergic nucleotide receptor activity	MF
846	GO:0004931	1.00000000003792	0.958792898096903	0	1	extracellular ATP-gated cation channel activity	MF
2751	GO:0033198	1.00000000003792	0.958792898096903	0	1	response to ATP	BP
3286	GO:0098655	1.00000000003792	0.958792898096903	0	1	cation transmembrane transport	BP
3079	GO:0047560	1.00000000003795	0.970293252306226	0	1	3-dehydrosphinganine reductase activity	MF
2311	GO:0017070	1.00000000003796	0.896657114747203	0	1	U6 snRNA binding	MF
2668	GO:0030623	1.00000000003796	0.896657114747203	0	1	U5 snRNA binding	MF
3051	GO:0047012	1.00000000003806	0.97314706678032	0	1	sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity	MF
1228	GO:0006597	1.00000000003811	0.96066041086535	0	1	spermine biosynthetic process	BP
1842	GO:0009452	1.00000000003839	0.970059799233332	0	1	7-methylguanosine RNA capping	BP
2741	GO:0032797	1.00000000003839	0.970059799233332	0	1	SMN complex	CC
2876	GO:0042973	1.00000000003839	0.970059799233332	0	1	glucan endo-1,3-beta-D-glucosidase activity	MF
3052	GO:0047040	1.00000000003839	0.970059799233332	0	1	pteridine reductase activity	MF
2686	GO:0030976	1.00000000003842	0.632259461125791	0	8	thiamine pyrophosphate binding	MF
2509	GO:0019236	1.00000000003851	0.954355347514982	0	1	response to pheromone	BP
2716	GO:0031519	1.00000000003857	0.975950246095718	0	1	PcG protein complex	CC
784	GO:0004798	1.00000000003882	0.826634803289786	0	3	thymidylate kinase activity	MF
1086	GO:0006233	1.00000000003882	0.826634803289786	0	3	dTDP biosynthetic process	BP
473	GO:0004333	1.00000000003887	0.770795606236693	0	6	fumarate hydratase activity	MF
16	GO:0000075	1.0000000000389	0.97546903502598	0	1	cell cycle checkpoint	BP
127	GO:0001760	1.0000000000389	0.97546903502598	0	1	aminocarboxymuconate-semialdehyde decarboxylase activity	MF
1491	GO:0008463	1.0000000000389	0.97546903502598	0	1	formylmethionine deformylase activity	MF
491	GO:0004358	1.00000000003897	0.926599472611568	0	1	glutamate N-acetyltransferase activity	MF
1316	GO:0006961	1.00000000003897	0.926599472611568	0	1	NA	NA
1617	GO:0008798	1.00000000003897	0.939126797610964	0	1	beta-aspartyl-peptidase activity	MF
1801	GO:0009326	1.00000000003898	0.985008568759192	0	1	formate dehydrogenase complex	CC
3045	GO:0046944	1.00000000003905	0.978669522198617	0	1	protein carbamoylation	BP
932	GO:0005660	1.00000000003919	0.980011460888675	0	1	NA	NA
1096	GO:0006275	1.00000000003919	0.980011460888675	0	1	regulation of DNA replication	BP
2647	GO:0030337	1.00000000003919	0.980011460888675	0	1	DNA polymerase processivity factor activity	MF
2897	GO:0043240	1.00000000003919	0.980011460888675	0	1	Fanconi anaemia nuclear complex	CC
73	GO:0000334	1.00000000003921	0.978296039316269	0	1	3-hydroxyanthranilate 3,4-dioxygenase activity	MF
717	GO:0004699	1.00000000003921	0.978296039316269	0	1	calcium-independent protein kinase C activity	MF
2714	GO:0031514	1.00000000003935	0.952921423541726	0	1	motile cilium	CC
3115	GO:0048870	1.00000000003935	0.952921423541726	0	1	cell motility	BP
2757	GO:0033816	1.00000000003954	0.979039864459632	0	1	diaminobutyrate acetyltransferase activity	MF
334	GO:0004061	1.00000000003957	0.975381143615991	0	1	arylformamidase activity	MF
2534	GO:0019441	1.00000000003957	0.975381143615991	0	1	tryptophan catabolic process to kynurenine	BP
1337	GO:0007093	1.00000000003988	0.928510665547627	0	1	mitotic cell cycle checkpoint	BP
3197	GO:0051304	1.00000000003988	0.928510665547627	0	1	chromosome separation	BP
1571	GO:0008699	1.00000000003992	0.926190891835222	0	1	NA	NA
3152	GO:0050518	1.00000000003992	0.926190891835222	0	1	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	MF
864	GO:0005185	1.0000000000401	0.941835526731952	0	1	neurohypophyseal hormone activity	MF
172	GO:0003834	1.00000000004028	0.948953720195333	0	1	beta-carotene 15,15'-monooxygenase activity	MF
1022	GO:0006004	1.00000000004032	0.978170861377809	0	1	fucose metabolic process	BP
2191	GO:0016725	1.00000000004036	0.958745152233314	0	1	oxidoreductase activity, acting on CH or CH2 groups	MF
1899	GO:0015020	1.0000000000404	0.984092503192384	0	1	glucuronosyltransferase activity	MF
1517	GO:0008537	1.00000000004061	0.96493583339024	0	1	proteasome activator complex	CC
2883	GO:0043085	1.00000000004073	0.971868328364069	0	1	positive regulation of catalytic activity	BP
79	GO:0000445	1.0000000000409	0.986662908217553	0	1	THO complex part of transcription export complex	CC
1055	GO:0006102	1.00000000004108	0.962918861249083	0	1	isocitrate metabolic process	BP
1328	GO:0007033	1.0000000000411	0.940785011074259	0	1	vacuole organization	BP
1358	GO:0007530	1.00000000004113	0.989669707055213	0	1	sex determination	BP
1791	GO:0009298	1.00000000004126	0.946606475492391	0	1	GDP-mannose biosynthetic process	BP
521	GO:0004401	1.0000000000415	0.77391390187445	0	7	histidinol-phosphatase activity	MF
3035	GO:0046912	1.00000000004155	0.72036391668042	0	8	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	MF
2342	GO:0018112	1.00000000004162	0.95722228799122	0	1	proline racemase activity	MF
895	GO:0005355	1.00000000004181	0.698594604800846	0	9	glucose transmembrane transporter activity	MF
2065	GO:0016231	1.00000000004199	0.946520965701116	0	1	beta-N-acetylglucosaminidase activity	MF
259	GO:0003957	1.000000000042	0.933038146622263	0	1	NAD(P)+ transhydrogenase (B-specific) activity	MF
1225	GO:0006584	1.00000000004205	0.946392899930493	0	1	catecholamine metabolic process	BP
2053	GO:0016206	1.00000000004205	0.946392899930493	0	1	catechol O-methyltransferase activity	MF
2810	GO:0042135	1.00000000004205	0.946392899930493	0	1	neurotransmitter catabolic process	BP
821	GO:0004839	1.00000000004207	0.755496220019348	0	6	ubiquitin activating enzyme activity	MF
275	GO:0003985	1.00000000004234	0.960756405318889	0	1	acetyl-CoA C-acetyltransferase activity	MF
922	GO:0005542	1.00000000004238	0.979203431307193	0	1	folic acid binding	MF
2192	GO:0016730	1.00000000004246	0.878311454820494	0	3	oxidoreductase activity, acting on iron-sulfur proteins as donors	MF
2558	GO:0019685	1.00000000004246	0.878311454820494	0	3	photosynthesis, dark reaction	BP
1312	GO:0006939	1.0000000000425	0.950467232301538	0	1	smooth muscle contraction	BP
835	GO:0004856	1.00000000004266	0.694896055149124	0	8	xylulokinase activity	MF
1018	GO:0005997	1.00000000004266	0.694896055149124	0	8	xylulose metabolic process	BP
3178	GO:0051028	1.00000000004266	0.953613131136024	0	1	mRNA transport	BP
3250	GO:0070475	1.00000000004271	0.790547771761833	0	7	rRNA base methylation	BP
166	GO:0003807	1.00000000004278	0.935826376218896	0	1	NA	NA
633	GO:0004591	1.00000000004311	0.923796480941633	0	1	oxoglutarate dehydrogenase (succinyl-transferring) activity	MF
1770	GO:0009202	1.00000000004333	0.916967710143397	0	1	deoxyribonucleoside triphosphate biosynthetic process	BP
2175	GO:0016668	1.00000000004333	0.632672612456343	0	8	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	MF
1115	GO:0006353	1.00000000004335	0.967086216629993	0	1	DNA-templated transcription, termination	BP
397	GO:0004164	1.00000000004356	0.956182086756525	0	1	diphthine synthase activity	MF
3001	GO:0046470	1.00000000004356	0.956182086756525	0	1	phosphatidylcholine metabolic process	BP
1683	GO:0008937	1.00000000004362	0.989154033908987	0	1	ferredoxin-NAD(P) reductase activity	MF
176	GO:0003838	1.00000000004366	0.959653638881054	0	1	sterol 24-C-methyltransferase activity	MF
3053	GO:0047057	1.00000000004371	0.987955024831235	0	1	vitamin-K-epoxide reductase (warfarin-sensitive) activity	MF
627	GO:0004584	1.00000000004378	0.974806955550815	0	1	dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase activity	MF
1242	GO:0006644	1.00000000004378	0.974806955550815	0	1	phospholipid metabolic process	BP
506	GO:0004375	1.0000000000438	0.918007977472267	0	1	glycine dehydrogenase (decarboxylating) activity	MF
54	GO:0000226	1.00000000004393	0.715890353957793	0	8	microtubule cytoskeleton organization	BP
2659	GO:0030515	1.00000000004405	0.994794865531668	0	1	snoRNA binding	MF
3278	GO:0072588	1.00000000004405	0.994794865531668	0	1	box H/ACA RNP complex	CC
3191	GO:0051259	1.00000000004406	0.987898352485173	0	1	protein oligomerization	BP
443	GO:0004284	1.00000000004411	0.789999711665331	0	6	NA	NA
1641	GO:0008839	1.00000000004431	0.954821437138314	0	1	4-hydroxy-tetrahydrodipicolinate reductase	MF
3123	GO:0050118	1.00000000004435	0.976211125296071	0	1	N-acetyldiaminopimelate deacetylase activity	MF
2968	GO:0045900	1.00000000004438	0.99722403952355	0	1	negative regulation of translational elongation	BP
2670	GO:0030688	1.00000000004487	0.972783566800982	0	1	preribosome, small subunit precursor	CC
204	GO:0003876	1.00000000004506	0.919194067964194	0	1	AMP deaminase activity	MF
2730	GO:0032264	1.00000000004506	0.919194067964194	0	1	IMP salvage	BP
3138	GO:0050333	1.00000000004527	0.988123889592271	0	1	thiamin-triphosphatase activity	MF
649	GO:0004615	1.00000000004536	0.955382889196682	0	1	phosphomannomutase activity	MF
2517	GO:0019307	1.00000000004536	0.955382889196682	0	1	mannose biosynthetic process	BP
1494	GO:0008470	1.00000000004571	0.952096908436708	0	1	isovaleryl-CoA dehydrogenase activity	MF
616	GO:0004567	1.00000000004578	0.926942471638931	0	1	beta-mannosidase activity	MF
586	GO:0004512	1.00000000004586	0.975072581668862	0	1	inositol-3-phosphate synthase activity	MF
1030	GO:0006021	1.00000000004586	0.975072581668862	0	1	inositol biosynthetic process	BP
1450	GO:0008352	1.0000000000459	0.990362157011795	0	1	katanin complex	CC
3174	GO:0051013	1.0000000000459	0.990362157011795	0	1	microtubule severing	BP
2285	GO:0016979	1.00000000004593	0.964600109576015	0	1	lipoate-protein ligase activity	MF
2340	GO:0018055	1.00000000004593	0.964600109576015	0	1	peptidyl-lysine lipoylation	BP
765	GO:0004767	1.00000000004618	0.948513630522955	0	1	sphingomyelin phosphodiesterase activity	MF
1248	GO:0006685	1.00000000004618	0.948513630522955	0	1	sphingomyelin catabolic process	BP
1852	GO:0009538	1.00000000004629	0.99207865047671	0	1	photosystem I reaction center	CC
745	GO:0004731	1.00000000004661	0.984707649115248	0	1	purine-nucleoside phosphorylase activity	MF
829	GO:0004850	1.00000000004661	0.984707649115248	0	1	uridine phosphorylase activity	MF
2758	GO:0033862	1.00000000004709	0.921899730360464	0	1	UMP kinase activity	MF
607	GO:0004555	1.00000000004729	0.7779950837656	0	8	alpha,alpha-trehalase activity	MF
1015	GO:0005991	1.00000000004729	0.7779950837656	0	8	trehalose metabolic process	BP
2082	GO:0016298	1.00000000004759	0.827882018837958	0	7	lipase activity	MF
1013	GO:0005986	1.00000000004774	0.926820751813187	0	1	sucrose biosynthetic process	BP
3136	GO:0050307	1.00000000004774	0.926820751813187	0	1	sucrose-phosphate phosphatase activity	MF
515	GO:0004392	1.00000000004786	0.841254118242748	0	6	heme oxygenase (decyclizing) activity	MF
2277	GO:0016919	1.00000000004798	0.919310373675745	0	1	NA	NA
2602	GO:0030041	1.00000000004815	0.935759975816823	0	1	actin filament polymerization	BP
3058	GO:0047151	1.00000000004815	0.935759975816823	0	1	methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity	MF
2000	GO:0015926	1.0000000000483	0.907121688349793	0	3	glucosidase activity	MF
518	GO:0004397	1.00000000004838	0.942950082123491	0	1	histidine ammonia-lyase activity	MF
2058	GO:0016211	1.00000000004838	0.942950082123491	0	1	ammonia ligase activity	MF
2247	GO:0016841	1.00000000004838	0.942950082123491	0	1	ammonia-lyase activity	MF
205	GO:0003879	1.00000000004841	0.927769615208694	0	1	ATP phosphoribosyltransferase activity	MF
106	GO:0001509	1.00000000004842	0.953798268410117	0	1	NA	NA
998	GO:0005942	1.00000000004848	0.981651875244733	0	1	phosphatidylinositol 3-kinase complex	CC
2831	GO:0042302	1.00000000004862	0.944792000785837	0	1	structural constituent of cuticle	MF
2325	GO:0017119	1.00000000004923	0.857982784111787	0	8	Golgi transport complex	CC
3055	GO:0047112	1.00000000004939	0.864855512272972	0	3	pyruvate oxidase activity	MF
625	GO:0004582	1.00000000004941	0.982068061443125	0	1	dolichyl-phosphate beta-D-mannosyltransferase activity	MF
3265	GO:0071586	1.00000000004963	0.954215846551488	0	1	CAAX-box protein processing	BP
762	GO:0004764	1.00000000004975	0.918277293730402	0	1	shikimate 3-dehydrogenase (NADP+) activity	MF
1602	GO:0008760	1.00000000004975	0.918277293730402	0	1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity	MF
2039	GO:0016089	1.00000000004975	0.918277293730402	0	1	NA	NA
2552	GO:0019632	1.00000000004975	0.918277293730402	0	1	shikimate metabolic process	BP
557	GO:0004455	1.00000000004981	0.960132762504746	0	1	ketol-acid reductoisomerase activity	MF
1518	GO:0008540	1.00000000004981	0.960132762504746	0	1	proteasome regulatory particle, base subcomplex	CC
556	GO:0004454	1.00000000004989	0.989945783033332	0	1	ketohexokinase activity	MF
1711	GO:0009003	1.00000000004996	0.98517385222779	0	1	NA	NA
331	GO:0004058	1.00000000005005	0.961765141742887	0	1	aromatic-L-amino-acid decarboxylase activity	MF
40	GO:0000162	1.0000000000506	0.686976997314408	0	8	tryptophan biosynthetic process	BP
1047	GO:0006091	1.00000000005062	0.924521866621287	0	1	generation of precursor metabolites and energy	BP
958	GO:0005751	1.00000000005067	0.993542252174999	0	1	mitochondrial respiratory chain complex IV	CC
130	GO:0001906	1.00000000005093	0.981113925094583	0	1	cell killing	BP
1695	GO:0008964	1.00000000005098	0.924485083506385	0	1	phosphoenolpyruvate carboxylase activity	MF
1463	GO:0008398	1.00000000005116	0.978254350939694	0	1	sterol 14-demethylase activity	MF
1673	GO:0008924	1.00000000005117	0.92976839147488	0	1	malate dehydrogenase (quinone) activity	MF
1306	GO:0006904	1.00000000005139	0.704671633499402	0	8	vesicle docking involved in exocytosis	BP
613	GO:0004564	1.00000000005152	0.930245079411105	0	1	beta-fructofuranosidase activity	MF
620	GO:0004575	1.00000000005152	0.930245079411105	0	1	sucrose alpha-glucosidase activity	MF
1659	GO:0008886	1.00000000005157	0.94579845678095	0	1	glyceraldehyde-3-phosphate dehydrogenase (NADP+) (non-phosphorylating) activity	MF
1686	GO:0008941	1.00000000005157	0.94579845678095	0	1	nitric oxide dioxygenase activity	MF
3204	GO:0051409	1.00000000005157	0.94579845678095	0	1	response to nitrosative stress	BP
1652	GO:0008865	1.0000000000519	0.958268172502893	0	1	fructokinase activity	MF
2278	GO:0016920	1.00000000005237	0.98540299411876	0	1	pyroglutamyl-peptidase activity	MF
2287	GO:0016986	1.00000000005256	0.997097596616602	0	1	NA	NA
2710	GO:0031429	1.00000000005263	0.992452502970451	0	1	box H/ACA snoRNP complex	CC
527	GO:0004409	1.00000000005366	0.986874918756342	0	1	homoaconitate hydratase activity	MF
452	GO:0004306	1.0000000000538	0.981727975673303	0	1	ethanolamine-phosphate cytidylyltransferase activity	MF
2702	GO:0031361	1.0000000000538	0.981727975673303	0	1	integral component of thylakoid membrane	CC
332	GO:0004059	1.00000000005385	0.986965023138767	0	1	aralkylamine N-acetyltransferase activity	MF
2801	GO:0036370	1.00000000005385	0.986965023138767	0	1	D-alanyl carrier activity	MF
181	GO:0003844	1.00000000005388	0.951143014400746	0	1	1,4-alpha-glucan branching enzyme activity	MF
378	GO:0004133	1.00000000005388	0.951143014400746	0	1	glycogen debranching enzyme activity	MF
1012	GO:0005980	1.00000000005388	0.951143014400746	0	1	glycogen catabolic process	BP
1655	GO:0008872	1.00000000005388	0.951143014400746	0	1	glucarate dehydratase activity	MF
2527	GO:0019394	1.00000000005388	0.951143014400746	0	1	glucarate catabolic process	BP
683	GO:0004658	1.00000000005433	0.93857739734554	0	1	propionyl-CoA carboxylase activity	MF
374	GO:0004128	1.00000000005444	0.851090286727079	0	8	cytochrome-b5 reductase activity, acting on NAD(P)H	MF
30	GO:0000145	1.00000000005451	0.924646200140753	0	1	exocyst	CC
1301	GO:0006887	1.00000000005451	0.924646200140753	0	1	exocytosis	BP
44	GO:0000176	1.00000000005456	0.932574557743066	0	1	nuclear exosome (RNase complex)	CC
1685	GO:0008940	1.00000000005546	0.927048257282249	0	1	nitrate reductase activity	MF
2011	GO:0015942	1.00000000005546	0.927048257282249	0	1	formate metabolic process	BP
2862	GO:0042773	1.00000000005546	0.927048257282249	0	1	ATP synthesis coupled electron transport	BP
