OG1_5_4873: Emihu1|449185 Emi219|CAMPEP_0187754512 Emi379|CAMPEP_0187623120 Emi370|CAMPEP_0187672074 Emi374|CAMPEP_0187602470
OG1_5_8347: Emi219|CAMPEP_0187761242 Emihu1|437005 Emi379|CAMPEP_0187658686 Emi374|CAMPEP_0187588478 Emi370|CAMPEP_0187682164
OG1_5_8348: Emi219|CAMPEP_0187761254 Emi370|CAMPEP_0187679182 Emi379|CAMPEP_0187644684 Emi374|CAMPEP_0187604420 Emihu1|199288
OG1_5_8349: Emi219|CAMPEP_0187761260 Emi370|CAMPEP_0187702438 Emihu1|440159 Emi379|CAMPEP_0187627034 Emi374|CAMPEP_0187596710
OG1_5_8350: Emi219|CAMPEP_0187761262 Emihu1|349986 Emi374|CAMPEP_0187584872 Emi370|CAMPEP_0187669348 Emi379|CAMPEP_0187619520
OG1_5_8351: Emi219|CAMPEP_0187761484 Emi379|CAMPEP_0187620996 Emi374|CAMPEP_0187589592 Emi370|CAMPEP_0187687788 Emihu1|46707
OG1_5_8352: Emi219|CAMPEP_0187761488 Emi379|CAMPEP_0187629000 Emi374|CAMPEP_0187576326 Emi370|CAMPEP_0187732886 Emihu1|421422
OG1_5_8353: Emi219|CAMPEP_0187761496 Emi370|CAMPEP_0187711308 Emi374|CAMPEP_0187589834 Emi379|CAMPEP_0187621482 Emihu1|315812
OG1_5_8354: Emi219|CAMPEP_0187739158 Emi370|CAMPEP_0187704362 Emi379|CAMPEP_0187653972 Emi374|CAMPEP_0187589648 Emihu1|435024
OG1_5_8355: Emi219|CAMPEP_0187761750 Emi379|CAMPEP_0187613902 Emihu1|431830 Emi374|CAMPEP_0187577462 Emi370|CAMPEP_0187661956
OG1_5_8356: Emi219|CAMPEP_0187763902 Emi374|CAMPEP_0187577468 Emi370|CAMPEP_0187668558 Emi379|CAMPEP_0187628162 Emihu1|456346
OG1_5_8357: Emi219|CAMPEP_0187763924 Emi379|CAMPEP_0187624036 Emi370|CAMPEP_0187672522 Emihu1|455910 Emi374|CAMPEP_0187601998
OG1_5_8358: Emi219|CAMPEP_0187764056 Emihu1|43966 Emi379|CAMPEP_0187622736 Emi370|CAMPEP_0187666042 Emi374|CAMPEP_0187612172
OG1_5_8359: Emi219|CAMPEP_0187764178 Emihu1|437131 Emi374|CAMPEP_0187590310 Emi379|CAMPEP_0187628150 Emi370|CAMPEP_0187728440
OG1_5_8360: Emi219|CAMPEP_0187806222 Emihu1|70813 Emi374|CAMPEP_0187586938 Emi379|CAMPEP_0187618110 Emi370|CAMPEP_0187696932
OG1_5_8361: Emi219|CAMPEP_0187806370 Emi379|CAMPEP_0187613054 Emi370|CAMPEP_0187681728 Emihu1|464857 Emi374|CAMPEP_0187584224
OG1_5_8362: Emi219|CAMPEP_0187806558 Emi370|CAMPEP_0187679858 Emihu1|229773 Emi379|CAMPEP_0187631936 Emi374|CAMPEP_0187602738
OG1_5_8364: Emi219|CAMPEP_0187806954 Emi379|CAMPEP_0187638398 Emi374|CAMPEP_0187583978 Emi370|CAMPEP_0187733112 Emihu1|452817
OG1_5_8365: Emi219|CAMPEP_0187806964 Emi379|CAMPEP_0187639164 Emi370|CAMPEP_0187664798 Emihu1|106258 Emi374|CAMPEP_0187602814
OG1_5_8368: Emi219|CAMPEP_0187808018 Emihu1|108579 Emi374|CAMPEP_0187601106 Emi379|CAMPEP_0187639836 Emi370|CAMPEP_0187666336
OG1_5_8369: Emi219|CAMPEP_0187808040 Emihu1|197644 Emi379|CAMPEP_0187656506 Emi374|CAMPEP_0187610786 Emi370|CAMPEP_0187679038
OG1_5_8372: Emi219|CAMPEP_0187760710 Emihu1|438165 Emi370|CAMPEP_0187683970 Emi374|CAMPEP_0187588050 Emi379|CAMPEP_0187639570
OG1_5_8373: Emi219|CAMPEP_0187739080 Emi379|CAMPEP_0187629220 Emi374|CAMPEP_0187606474 Emi370|CAMPEP_0187689588 Emihu1|414756
OG1_5_8374: Emi219|CAMPEP_0187760890 Emihu1|444073 Emi374|CAMPEP_0187590580 Emi379|CAMPEP_0187638764 Emi370|CAMPEP_0187718438
OG1_5_8375: Emi219|CAMPEP_0187761060 Emihu1|107292 Emi379|CAMPEP_0187642074 Emi370|CAMPEP_0187728036 Emi374|CAMPEP_0187580432
OG1_5_8376: Emi219|CAMPEP_0187761078 Emi379|CAMPEP_0187650650 Emi370|CAMPEP_0187698036 Emihu1|440222 Emi374|CAMPEP_0187594078
OG1_5_8377: Emi219|CAMPEP_0187761264 Emihu1|230385 Emi374|CAMPEP_0187589436 Emi379|CAMPEP_0187616506 Emi370|CAMPEP_0187687338
OG1_5_8378: Emi219|CAMPEP_0187761268 Emi379|CAMPEP_0187639416 Emi374|CAMPEP_0187589240 Emi370|CAMPEP_0187666396 Emihu1|356833
OG1_5_8379: Emi219|CAMPEP_0187761514 Emi370|CAMPEP_0187688956 Emi374|CAMPEP_0187575470 Emi379|CAMPEP_0187621610 Emihu1|447616
OG1_5_8380: Emi219|CAMPEP_0187761512 Emi379|CAMPEP_0187614294 Emi370|CAMPEP_0187679020 Emihu1|351216 Emi374|CAMPEP_0187583666
OG1_5_8381: Emi219|CAMPEP_0187761756 Emi374|CAMPEP_0187608894 Emihu1|109437 Emi370|CAMPEP_0187697100 Emi379|CAMPEP_0187613284
OG1_5_8382: Emi219|CAMPEP_0187761758 Emi374|CAMPEP_0187608512 Emi370|CAMPEP_0187679306 Emihu1|434865 Emi379|CAMPEP_0187637542
OG1_5_8383: Emi219|CAMPEP_0187761764 Emi379|CAMPEP_0187620644 Emi370|CAMPEP_0187703796 Emihu1|212375 Emi374|CAMPEP_0187580144
OG1_5_8384: Emi219|CAMPEP_0187765620 Emi374|CAMPEP_0187588418 Emi379|CAMPEP_0187637608 Emi370|CAMPEP_0187730532 Emihu1|125388
OG1_5_8385: Emi219|CAMPEP_0187766056 Emi379|CAMPEP_0187622064 Emihu1|197138 Emi370|CAMPEP_0187679040 Emi374|CAMPEP_0187592078
OG1_5_8386: Emi219|CAMPEP_0187806654 Emi370|CAMPEP_0187678194 Emi374|CAMPEP_0187607052 Emi379|CAMPEP_0187626578 Emihu1|204791
OG1_5_8388: Emi219|CAMPEP_0187807228 Emihu1|421924 Emi379|CAMPEP_0187615408 Emi374|CAMPEP_0187606562 Emi370|CAMPEP_0187682802
OG1_5_8389: Emi219|CAMPEP_0187807734 Emi379|CAMPEP_0187645444 Emi374|CAMPEP_0187606494 Emi370|CAMPEP_0187700112 Emihu1|98076
OG1_5_8390: Emi219|CAMPEP_0187808156 Emi379|CAMPEP_0187641938 Emi374|CAMPEP_0187610494 Emi370|CAMPEP_0187728724 Emihu1|197835
OG1_5_8391: Emi219|CAMPEP_0187808050 Emihu1|456056 Emi379|CAMPEP_0187644834 Emi370|CAMPEP_0187665850 Emi374|CAMPEP_0187610674
OG1_5_8393: Emi219|CAMPEP_0187760478 Emi370|CAMPEP_0187717158 Emi374|CAMPEP_0187581068 Emihu1|445072 Emi379|CAMPEP_0187624482
OG1_5_8394: Emi219|CAMPEP_0187760894 Emi370|CAMPEP_0187676880 Emi379|CAMPEP_0187638006 Emihu1|464319 Emi374|CAMPEP_0187601222
OG1_5_8395: Emi219|CAMPEP_0187736610 Emi370|CAMPEP_0187688566 Emi379|CAMPEP_0187653868 Emi374|CAMPEP_0187612146 Emihu1|44977
OG1_5_8396: Emi219|CAMPEP_0187760908 Emihu1|310116 Emi374|CAMPEP_0187607094 Emi379|CAMPEP_0187627794 Emi370|CAMPEP_0187665152
OG1_5_8397: Emi219|CAMPEP_0187761084 Emi370|CAMPEP_0187669600 Emi379|CAMPEP_0187629054 Emi374|CAMPEP_0187584646 Emihu1|440609
OG1_5_8398: Emi219|CAMPEP_0187761290 Emihu1|212547 Emi374|CAMPEP_0187611696 Emi379|CAMPEP_0187616510 Emi370|CAMPEP_0187684126
OG1_5_8399: Emi219|CAMPEP_0187761292 Emi370|CAMPEP_0187704182 Emi379|CAMPEP_0187656056 Emi374|CAMPEP_0187608994 Emihu1|447919
OG1_5_8400: Emi219|CAMPEP_0187761294 Emi374|CAMPEP_0187594130 Emi370|CAMPEP_0187667498 Emi379|CAMPEP_0187622134 Emihu1|445511
OG1_5_8401: Emi219|CAMPEP_0187761302 Emihu1|468238 Emi370|CAMPEP_0187725282 Emi379|CAMPEP_0187644332 Emi374|CAMPEP_0187582546
OG1_5_8402: Emi219|CAMPEP_0187761300 Emihu1|366962 Emi370|CAMPEP_0187714030 Emi379|CAMPEP_0187615160 Emi374|CAMPEP_0187597594
OG1_5_8403: Emi219|CAMPEP_0187761304 Emi374|CAMPEP_0187583848 Emi379|CAMPEP_0187650272 Emi370|CAMPEP_0187724242 Emihu1|69275
OG1_5_8404: Emi219|CAMPEP_0187761542 Emi370|CAMPEP_0187674146 Emi379|CAMPEP_0187630832 Emi374|CAMPEP_0187582954 Emihu1|109473
OG1_5_8405: Emi219|CAMPEP_0187761786 Emi374|CAMPEP_0187588030 Emi370|CAMPEP_0187722750 Emi379|CAMPEP_0187615700 Emihu1|253202
OG1_5_8407: Emi219|CAMPEP_0187766420 Emihu1|69373 Emi370|CAMPEP_0187683276 Emi374|CAMPEP_0187584524 Emi379|CAMPEP_0187651934
OG1_5_8408: Emi219|CAMPEP_0187766568 Emi379|CAMPEP_0187619170 Emi374|CAMPEP_0187579252 Emi370|CAMPEP_0187672956 Emihu1|221328
OG1_5_8409: Emi219|CAMPEP_0187766624 Emi379|CAMPEP_0187615596 Emihu1|452601 Emi374|CAMPEP_0187603160 Emi370|CAMPEP_0187732780
OG1_5_8410: Emi219|CAMPEP_0187766704 Emihu1|101170 Emi370|CAMPEP_0187704056 Emi379|CAMPEP_0187622224 Emi374|CAMPEP_0187602294
OG1_5_8411: Emi219|CAMPEP_0187806258 Emi379|CAMPEP_0187631546 Emi370|CAMPEP_0187703712 Emi374|CAMPEP_0187600862 Emihu1|240076
OG1_5_8412: Emi219|CAMPEP_0187806420 Emihu1|438810 Emi379|CAMPEP_0187639450 Emi370|CAMPEP_0187666156 Emi374|CAMPEP_0187586846
OG1_5_8413: Emi219|CAMPEP_0187806576 Emi374|CAMPEP_0187578604 Emihu1|434842 Emi370|CAMPEP_0187694208 Emi379|CAMPEP_0187646840
OG1_5_8414: Emi219|CAMPEP_0187806586 Emi374|CAMPEP_0187609710 Emi370|CAMPEP_0187732440 Emi379|CAMPEP_0187655828 Emihu1|234180
OG1_5_8415: Emi219|CAMPEP_0187806998 Emi379|CAMPEP_0187624574 Emi374|CAMPEP_0187582856 Emi370|CAMPEP_0187729182 Emihu1|437049
OG1_5_8417: Emi219|CAMPEP_0187807240 Emi370|CAMPEP_0187727980 Emi374|CAMPEP_0187585814 Emi379|CAMPEP_0187634470 Emihu1|442074
OG1_5_8418: Emi219|CAMPEP_0187807474 Emihu1|437409 Emi379|CAMPEP_0187629334 Emi374|CAMPEP_0187608922 Emi370|CAMPEP_0187732836
OG1_5_8419: Emi219|CAMPEP_0187760740 Emi379|CAMPEP_0187620924 Emi374|CAMPEP_0187606982 Emi370|CAMPEP_0187696758 Emihu1|227754
OG1_5_8420: Emi219|CAMPEP_0187761104 Emihu1|448423 Emi374|CAMPEP_0187575824 Emi379|CAMPEP_0187616052 Emi370|CAMPEP_0187701186
OG1_5_8422: Emi219|CAMPEP_0187761114 Emi370|CAMPEP_0187666542 Emi379|CAMPEP_0187643498 Emi374|CAMPEP_0187600392 Emihu1|46569
OG1_5_8423: Emi219|CAMPEP_0187761116 Emi379|CAMPEP_0187657500 Emi370|CAMPEP_0187731310 Emihu1|455862 Emi374|CAMPEP_0187602578
OG1_5_8424: Emi219|CAMPEP_0187739124 Emi374|CAMPEP_0187579750 Emihu1|417371 Emi370|CAMPEP_0187696078 Emi379|CAMPEP_0187648018
OG1_5_8425: Emi219|CAMPEP_0187761122 Emi370|CAMPEP_0187718720 Emi374|CAMPEP_0187603846 Emi379|CAMPEP_0187619050 Emihu1|420431
OG1_5_8427: Emi219|CAMPEP_0187761326 Emi379|CAMPEP_0187638196 Emi370|CAMPEP_0187676648 Emihu1|462901 Emi374|CAMPEP_0187586326
OG1_5_8428: Emi219|CAMPEP_0187761562 Emi370|CAMPEP_0187699766 Emi379|CAMPEP_0187614884 Emi374|CAMPEP_0187576294 Emihu1|40952
OG1_5_8429: Emi219|CAMPEP_0187761564 Emi370|CAMPEP_0187692070 Emi379|CAMPEP_0187612674 Emi374|CAMPEP_0187584206 Emihu1|59582
OG1_5_8430: Emi219|CAMPEP_0187761802 Emihu1|434291 Emi374|CAMPEP_0187605270 Emi370|CAMPEP_0187661568 Emi379|CAMPEP_0187628570
OG1_5_8431: Emi219|CAMPEP_0187766802 Emi374|CAMPEP_0187581580 Emi370|CAMPEP_0187696068 Emihu1|260663 Emi379|CAMPEP_0187639968
OG1_5_8433: Emi219|CAMPEP_0187766856 Emi374|CAMPEP_0187579446 Emi379|CAMPEP_0187622934 Emi370|CAMPEP_0187671060 Emihu1|456157
OG1_5_8434: Emi219|CAMPEP_0187766962 Emihu1|221303 Emi379|CAMPEP_0187618322 Emi374|CAMPEP_0187601508 Emi370|CAMPEP_0187677790
OG1_5_8435: Emi219|CAMPEP_0187739584 Emi379|CAMPEP_0187612588 Emi370|CAMPEP_0187684480 Emi374|CAMPEP_0187591512 Emihu1|206746
OG1_5_8436: Emi219|CAMPEP_0187767112 Emi370|CAMPEP_0187718872 Emi374|CAMPEP_0187606878 Emi379|CAMPEP_0187615096 Emihu1|456476
OG1_5_8437: Emi219|CAMPEP_0187767236 Emi370|CAMPEP_0187713374 Emihu1|96551 Emi379|CAMPEP_0187641466 Emi374|CAMPEP_0187584742
OG1_5_8439: Emi219|CAMPEP_0187806590 Emihu1|467137 Emi379|CAMPEP_0187622532 Emi370|CAMPEP_0187718898 Emi374|CAMPEP_0187609780
OG1_5_8440: Emi219|CAMPEP_0187806600 Emi374|CAMPEP_0187588780 Emi379|CAMPEP_0187649456 Emi370|CAMPEP_0187666710 Emihu1|423445
OG1_5_8441: Emi219|CAMPEP_0187806798 Emihu1|213927 Emi370|CAMPEP_0187691380 Emi379|CAMPEP_0187637152 Emi374|CAMPEP_0187576716
OG1_5_8442: Emi219|CAMPEP_0187806804 Emi374|CAMPEP_0187577936 Emi379|CAMPEP_0187633536 Emi370|CAMPEP_0187674488 Emihu1|59540
OG1_5_8443: Emi219|CAMPEP_0187806806 Emihu1|450079 Emi374|CAMPEP_0187577750 Emi370|CAMPEP_0187707216 Emi379|CAMPEP_0187629350
OG1_5_8445: Emi219|CAMPEP_0187807260 Emi370|CAMPEP_0187691098 Emi379|CAMPEP_0187655822 Emi374|CAMPEP_0187610880 Emihu1|71492
OG1_5_8446: Emi219|CAMPEP_0187807258 Emi379|CAMPEP_0187630168 Emi370|CAMPEP_0187725142 Emihu1|415924 Emi374|CAMPEP_0187585574
OG1_5_8447: Emi219|CAMPEP_0187807468 Emi374|CAMPEP_0187588956 Emi370|CAMPEP_0187693548 Emi379|CAMPEP_0187648922 Emihu1|260532
OG1_5_8448: Emi219|CAMPEP_0187807504 Emi370|CAMPEP_0187667148 Emi374|CAMPEP_0187591798 Emi379|CAMPEP_0187637366 Emihu1|355371
OG1_5_8449: Emi219|CAMPEP_0187807774 Emi374|CAMPEP_0187609832 Emi379|CAMPEP_0187655110 Emi370|CAMPEP_0187681248 Emihu1|202111
OG1_5_8450: Emi219|CAMPEP_0187808084 Emihu1|438674 Emi370|CAMPEP_0187689294 Emi379|CAMPEP_0187615730 Emi374|CAMPEP_0187579000
OG1_5_8451: Emi219|CAMPEP_0187808088 Emi374|CAMPEP_0187589182 Emi370|CAMPEP_0187687698 Emihu1|450594 Emi379|CAMPEP_0187658742
OG1_5_8452: Emi219|CAMPEP_0187760630 Emi379|CAMPEP_0187656694 Emi370|CAMPEP_0187705318 Emi374|CAMPEP_0187587426 Emihu1|63657
OG1_5_8453: Emi219|CAMPEP_0187760758 Emi370|CAMPEP_0187683014 Emi374|CAMPEP_0187591280 Emi379|CAMPEP_0187637800 Emihu1|207479
OG1_5_8454: Emi219|CAMPEP_0187761136 Emihu1|435041 Emi374|CAMPEP_0187575352 Emi379|CAMPEP_0187642214 Emi370|CAMPEP_0187667682
OG1_5_8455: Emi219|CAMPEP_0187761144 Emihu1|432137 Emi374|CAMPEP_0187595992 Emi370|CAMPEP_0187695850 Emi379|CAMPEP_0187632490
OG1_5_8456: Emi219|CAMPEP_0187761150 Emi379|CAMPEP_0187628108 Emi370|CAMPEP_0187735582 Emi374|CAMPEP_0187584486 Emihu1|460724
OG1_5_8457: Emi219|CAMPEP_0187761148 Emi374|CAMPEP_0187582284 Emi379|CAMPEP_0187642576 Emi370|CAMPEP_0187703948 Emihu1|193981
OG1_5_8458: Emi219|CAMPEP_0187761342 Emi379|CAMPEP_0187642638 Emi370|CAMPEP_0187732574 Emi374|CAMPEP_0187575164 Emihu1|462243
OG1_5_8459: Emi219|CAMPEP_0187761352 Emi379|CAMPEP_0187627858 Emi370|CAMPEP_0187732338 Emi374|CAMPEP_0187589718 Emihu1|466668
OG1_5_8462: Emi219|CAMPEP_0187761590 Emihu1|453963 Emi370|CAMPEP_0187675470 Emi374|CAMPEP_0187591726 Emi379|CAMPEP_0187622948
OG1_5_8463: Emi219|CAMPEP_0187761592 Emi374|CAMPEP_0187610618 Emihu1|314860 Emi370|CAMPEP_0187697828 Emi379|CAMPEP_0187629486
OG1_5_8465: Emi219|CAMPEP_0187761828 Emi379|CAMPEP_0187617952 Emi374|CAMPEP_0187583664 Emi370|CAMPEP_0187703684 Emihu1|450556
OG1_5_8466: Emi219|CAMPEP_0187761836 Emi379|CAMPEP_0187612754 Emi374|CAMPEP_0187589278 Emi370|CAMPEP_0187679430 Emihu1|423335
OG1_5_8467: Emi219|CAMPEP_0187767376 Emihu1|438946 Emi379|CAMPEP_0187658402 Emi370|CAMPEP_0187689824 Emi374|CAMPEP_0187604494
OG1_5_8468: Emi219|CAMPEP_0187767444 Emi379|CAMPEP_0187658560 Emi374|CAMPEP_0187576152 Emihu1|467074 Emi370|CAMPEP_0187664446
OG1_5_8469: Emi219|CAMPEP_0187767450 Emi374|CAMPEP_0187605142 Emi379|CAMPEP_0187654100 Emi370|CAMPEP_0187731972 Emihu1|360663
OG1_5_8470: Emi219|CAMPEP_0187767464 Emi379|CAMPEP_0187631900 Emi374|CAMPEP_0187592648 Emi370|CAMPEP_0187728904 Emihu1|456953
OG1_5_8471: Emi219|CAMPEP_0187767468 Emi370|CAMPEP_0187734504 Emi374|CAMPEP_0187589802 Emihu1|97628 Emi379|CAMPEP_0187650288
OG1_5_8472: Emi219|CAMPEP_0187767470 Emihu1|415451 Emi379|CAMPEP_0187615134 Emi370|CAMPEP_0187672538 Emi374|CAMPEP_0187604750
OG1_5_8473: Emi219|CAMPEP_0187767522 Emi379|CAMPEP_0187631192 Emi370|CAMPEP_0187733904 Emihu1|453363 Emi374|CAMPEP_0187602748
OG1_5_8474: Emi219|CAMPEP_0187767548 Emihu1|104048 Emi370|CAMPEP_0187712726 Emi374|CAMPEP_0187600694 Emi379|CAMPEP_0187621226
OG1_5_8475: Emi219|CAMPEP_0187767550 Emihu1|230846 Emi374|CAMPEP_0187590818 Emi379|CAMPEP_0187639398 Emi370|CAMPEP_0187665672
OG1_5_8476: Emi219|CAMPEP_0187767612 Emi379|CAMPEP_0187658168 Emihu1|112879 Emi374|CAMPEP_0187611148 Emi370|CAMPEP_0187734036
OG1_5_8478: Emi219|CAMPEP_0187767738 Emi374|CAMPEP_0187589286 Emi370|CAMPEP_0187705270 Emi379|CAMPEP_0187618972 Emihu1|216676
OG1_5_8479: Emi219|CAMPEP_0187806302 Emi370|CAMPEP_0187705786 Emi374|CAMPEP_0187585202 Emi379|CAMPEP_0187614486 Emihu1|78922
OG1_5_8481: Emi219|CAMPEP_0187760310 Emihu1|113611 Emi370|CAMPEP_0187669218 Emi379|CAMPEP_0187617704 Emi374|CAMPEP_0187583794
OG1_5_8482: Emi219|CAMPEP_0187807270 Emi379|CAMPEP_0187657204 Emi370|CAMPEP_0187732744 Emi374|CAMPEP_0187580344 Emihu1|353209
OG1_5_8483: Emi219|CAMPEP_0187807522 Emi379|CAMPEP_0187622310 Emi370|CAMPEP_0187703764 Emi374|CAMPEP_0187575428 Emihu1|217986
OG1_5_8485: Emi219|CAMPEP_0187807792 Emihu1|433506 Emi370|CAMPEP_0187665836 Emi379|CAMPEP_0187655566 Emi374|CAMPEP_0187578544
OG1_5_8486: Emi219|CAMPEP_0187807794 Emi374|CAMPEP_0187594208 Emi379|CAMPEP_0187615192 Emi370|CAMPEP_0187663240 Emihu1|209348
OG1_5_8487: Emi219|CAMPEP_0187808106 Emi374|CAMPEP_0187589576 Emi370|CAMPEP_0187736164 Emi379|CAMPEP_0187658672 Emihu1|240699
OG1_5_8488: Emi219|CAMPEP_0187808116 Emihu1|201577 Emi379|CAMPEP_0187642476 Emi374|CAMPEP_0187581112 Emi370|CAMPEP_0187735728
OG1_5_8490: Emi219|CAMPEP_0187760968 Emihu1|436297 Emi370|CAMPEP_0187701286 Emi379|CAMPEP_0187624648 Emi374|CAMPEP_0187607154
OG1_5_8491: Emi219|CAMPEP_0187760972 Emi379|CAMPEP_0187613222 Emi370|CAMPEP_0187670266 Emihu1|432355 Emi374|CAMPEP_0187594604
OG1_5_8494: Emi219|CAMPEP_0187760978 Emi370|CAMPEP_0187704074 Emi379|CAMPEP_0187619080 Emi374|CAMPEP_0187590698 Emihu1|415010
OG1_5_8495: Emi219|CAMPEP_0187761172 Emihu1|70141 Emi379|CAMPEP_0187642682 Emi374|CAMPEP_0187576754 Emi370|CAMPEP_0187673774
OG1_5_8496: Emi219|CAMPEP_0187761170 Emi370|CAMPEP_0187666760 Emi379|CAMPEP_0187621278 Emihu1|358262 Emi374|CAMPEP_0187592422
OG1_5_8497: Emi219|CAMPEP_0187761364 Emi374|CAMPEP_0187581504 Emi370|CAMPEP_0187659406 Emi379|CAMPEP_0187653600 Emihu1|464234
OG1_5_8498: Emi219|CAMPEP_0187761602 Emi370|CAMPEP_0187705454 Emi379|CAMPEP_0187658420 Emi374|CAMPEP_0187579824 Emihu1|231934
OG1_5_8499: Emi219|CAMPEP_0187761842 Emihu1|63841 Emi370|CAMPEP_0187716840 Emi374|CAMPEP_0187609778 Emi379|CAMPEP_0187618828
OG1_5_8500: Emi219|CAMPEP_0187768040 Emihu1|199649 Emi379|CAMPEP_0187624822 Emi370|CAMPEP_0187681582 Emi374|CAMPEP_0187604760
OG1_5_8501: Emi219|CAMPEP_0187768042 Emi370|CAMPEP_0187665604 Emi374|CAMPEP_0187589814 Emi379|CAMPEP_0187628832 Emihu1|249470
OG1_5_8502: Emi219|CAMPEP_0187767816 Emi379|CAMPEP_0187655096 Emi374|CAMPEP_0187575980 Emi370|CAMPEP_0187734692 Emihu1|456343
OG1_5_8504: Emi219|CAMPEP_0187767828 Emihu1|53652 Emi374|CAMPEP_0187601718 Emi379|CAMPEP_0187617082 Emi370|CAMPEP_0187723586
OG1_5_8506: Emi219|CAMPEP_0187766100 Emi379|CAMPEP_0187633296 Emi374|CAMPEP_0187603914 Emi370|CAMPEP_0187704000 Emihu1|216801
OG1_5_8507: Emi219|CAMPEP_0187766108 Emi379|CAMPEP_0187651992 Emi370|CAMPEP_0187671278 Emi374|CAMPEP_0187608854 Emihu1|227482
OG1_5_8508: Emi219|CAMPEP_0187766166 Emi370|CAMPEP_0187705828 Emi374|CAMPEP_0187587674 Emihu1|422150 Emi379|CAMPEP_0187614018
OG1_5_8509: Emi219|CAMPEP_0187764212 Emi374|CAMPEP_0187610114 Emi370|CAMPEP_0187661362 Emi379|CAMPEP_0187631798 Emihu1|112218
OG1_5_8510: Emi219|CAMPEP_0187764208 Emi370|CAMPEP_0187680092 Emi374|CAMPEP_0187591684 Emihu1|432680 Emi379|CAMPEP_0187642628
OG1_5_8511: Emi219|CAMPEP_0187764356 Emihu1|222311 Emi374|CAMPEP_0187592630 Emi379|CAMPEP_0187649628 Emi370|CAMPEP_0187666192
OG1_5_8513: Emi219|CAMPEP_0187806316 Emi370|CAMPEP_0187662236 Emihu1|102278 Emi379|CAMPEP_0187657810 Emi374|CAMPEP_0187582770
OG1_5_8515: Emi219|CAMPEP_0187739008 Emihu1|99628 Emi379|CAMPEP_0187655126 Emi374|CAMPEP_0187609008 Emi370|CAMPEP_0187672700
OG1_5_8516: Emi219|CAMPEP_0187806644 Emi379|CAMPEP_0187656468 Emi374|CAMPEP_0187584190 Emi370|CAMPEP_0187719494 Emihu1|212114
OG1_5_8517: Emi219|CAMPEP_0187806834 Emi374|CAMPEP_0187608978 Emi379|CAMPEP_0187655852 Emihu1|456642 Emi370|CAMPEP_0187703574
OG1_5_8518: Emi219|CAMPEP_0187807294 Emihu1|216979 Emi370|CAMPEP_0187669358 Emi374|CAMPEP_0187595148 Emi379|CAMPEP_0187644302
OG1_5_8519: Emi219|CAMPEP_0187807300 Emi379|CAMPEP_0187646234 Emi370|CAMPEP_0187665304 Emi374|CAMPEP_0187583704 Emihu1|358846
OG1_5_8521: Emi219|CAMPEP_0187807820 Emi370|CAMPEP_0187731748 Emi379|CAMPEP_0187656590 Emi374|CAMPEP_0187608930 Emihu1|439255
OG1_5_8522: Emi219|CAMPEP_0187808128 Emi379|CAMPEP_0187612338 Emi370|CAMPEP_0187732998 Emi374|CAMPEP_0187611822 Emihu1|250836
OG1_5_8524: Emi219|CAMPEP_0187760988 Emi374|CAMPEP_0187580802 Emi379|CAMPEP_0187638294 Emi370|CAMPEP_0187730446 Emihu1|257955
OG1_5_8525: Emi219|CAMPEP_0187760998 Emihu1|456589 Emi374|CAMPEP_0187586154 Emi379|CAMPEP_0187654362 Emi370|CAMPEP_0187711310
OG1_5_8526: Emi219|CAMPEP_0187761182 Emihu1|60986 Emi374|CAMPEP_0187589234 Emi370|CAMPEP_0187666474 Emi379|CAMPEP_0187654154
OG1_5_8528: Emi219|CAMPEP_0187761388 Emihu1|436312 Emi379|CAMPEP_0187615034 Emi374|CAMPEP_0187586362 Emi370|CAMPEP_0187681800
OG1_5_8529: Emi219|CAMPEP_0187761400 Emi370|CAMPEP_0187734316 Emi374|CAMPEP_0187589776 Emihu1|438294 Emi379|CAMPEP_0187620754
OG1_5_8530: Emi219|CAMPEP_0187761406 Emi379|CAMPEP_0187645596 Emi374|CAMPEP_0187582732 Emihu1|231395 Emi370|CAMPEP_0187668480
OG1_5_8531: Emi219|CAMPEP_0187761642 Emihu1|309879 Emi374|CAMPEP_0187575586 Emi379|CAMPEP_0187638098 Emi370|CAMPEP_0187659504
OG1_5_8532: Emi219|CAMPEP_0187761638 Emihu1|70243 Emi379|CAMPEP_0187616034 Emi374|CAMPEP_0187588864 Emi370|CAMPEP_0187730002
OG1_5_8533: Emi219|CAMPEP_0187761872 Emi370|CAMPEP_0187665886 Emi374|CAMPEP_0187605836 Emi379|CAMPEP_0187620162 Emihu1|349824
OG1_5_8534: Emi219|CAMPEP_0187761888 Emi374|CAMPEP_0187577966 Emihu1|457032 Emi370|CAMPEP_0187672576 Emi379|CAMPEP_0187640912
OG1_5_8535: Emi219|CAMPEP_0187761890 Emi379|CAMPEP_0187624342 Emi370|CAMPEP_0187665774 Emi374|CAMPEP_0187600196 Emihu1|194396
OG1_5_8536: Emi219|CAMPEP_0187764290 Emi379|CAMPEP_0187613226 Emihu1|99931 Emi374|CAMPEP_0187581528 Emi370|CAMPEP_0187716766
OG1_5_8537: Emi219|CAMPEP_0187764364 Emi379|CAMPEP_0187657164 Emi370|CAMPEP_0187679834 Emi374|CAMPEP_0187603320 Emihu1|352714
